Id,PID,Lot_Frontage,Lot_Area,Lot_Shape,Land_Slope,Overall_Qual,Overall_Cond,Year_Built,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Heating_QC,Central_Air,Electrical,1st_Flr_SF,2nd_Flr_SF,Low_Qual_Fin_SF,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,Functional,Fireplaces,Fireplace_Qu,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,3Ssn_Porch,Screen_Porch,Pool_Area,Fence,Misc_Val,Mo_Sold,SalePrice,Age,Other_Rooms,Garage_area/car,Neighb_Qual,Street_Pave,Land_Contour_HLS,Land_Contour_Low,Land_Contour_Lvl,MS_Zoning_RH,MS_Zoning_RL,MS_Zoning_RM,Condition_Feedr,Condition_Norm,Condition_PosA,Bldg_Type_2FmCon,Bldg_Type_Duplx,Bldg_Type_TwnhsE,Bldg_Type_TwnhsI,Roof_Style_Gable,Roof_Style_Gambrel,Roof_Style_Hip,Roof_Style_Mansard,Roof_Style_Shed,is_Remodeled,Exterior_AsbShng,Exterior_AsphShn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CemntBd,Exterior_HdBoard,Exterior_MetalSd,Exterior_Plywood,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,Garage_Type_Attchd,Garage_Type_Basment,Garage_Type_BuiltIn,Garage_Type_CarPort,Garage_Type_Detchd,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Lot_Config_CulDSac,Lot_Config_FR2,Lot_Config_FR3,Lot_Config_Inside
1025,527326130,80.0,15611,3,3,5,6,1977,0.0,3,3,4,3,3,5,767.0,2,93.0,266.0,3,1,5,1126,0,0,0.0,1.0,2,0,3,1,5,7,0,0,1977.0,2,2.0,3,3,3,180,0,0,0,0,0,0,0,3,175000,31,3,270.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2592,535327210,70.0,13300,4,3,5,5,1956,0.0,3,3,3,3,1,3,494.0,1,0.0,521.0,4,1,5,1384,0,0,1.0,0.0,1,0,2,1,3,6,0,0,2001.0,1,2.0,3,3,3,75,0,0,323,0,0,0,400,6,159000,50,4,448.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1491,908103280,65.0,6500,4,3,6,6,1976,84.0,3,3,3,5,1,4,1033.0,1,0.0,94.0,3,1,5,1127,0,0,0.0,1.0,1,1,3,1,3,7,1,1,1991.0,1,2.0,3,3,3,0,0,138,0,0,0,0,0,5,135000,32,3,240.0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2742,905452140,75.0,9525,4,3,6,4,1954,0.0,3,3,3,2,1,3,444.0,1,0.0,550.0,4,1,5,1216,639,0,0.0,0.0,2,0,4,1,3,7,0,0,1954.0,1,1.0,3,3,3,182,0,0,0,0,0,0,0,10,136900,52,3,325.0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2497,532378160,65.0,6993,4,3,5,7,1961,0.0,3,3,3,3,1,4,465.0,1,0.0,447.0,3,1,5,1236,0,0,0.0,0.0,1,0,3,1,3,7,1,3,1961.0,1,1.0,3,3,3,0,0,0,0,0,0,0,0,6,135000,45,3,288.0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
495,528315090,82.0,9430,4,3,8,5,1999,673.0,4,3,4,3,2,6,1163.0,1,0.0,89.0,5,1,5,1268,1097,0,1.0,0.0,2,1,3,1,4,7,1,4,1999.0,2,3.0,3,3,3,0,128,0,0,180,0,0,0,7,337000,10,5,285.3333333333333,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2528,534128210,80.0,11029,3,3,6,7,1968,220.0,3,3,3,3,2,4,619.0,1,0.0,435.0,3,1,5,1512,1142,0,1.0,0.0,2,1,4,1,4,7,1,4,1968.0,1,2.0,3,3,3,0,65,0,0,222,0,0,0,8,250000,38,5,309.5,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1033,527380240,80.0,14311,3,3,8,5,1996,402.0,4,3,4,3,1,6,1023.0,1,0.0,213.0,5,1,5,1236,1104,0,1.0,0.0,2,1,4,1,4,7,1,4,1996.0,2,3.0,3,3,3,192,180,218,0,0,0,4,0,6,306000,12,5,262.3333333333333,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
764,904301070,60.0,10800,4,3,5,5,1987,0.0,3,4,4,4,4,6,1200.0,1,0.0,0.0,3,1,5,1200,0,0,3.0,0.0,3,0,3,1,3,7,0,0,0.0,0,0.0,0,0,3,120,0,0,0,0,0,0,0,3,179000,22,2,0.0,1,1,0,0,1,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1165,533212150,34.0,3604,4,3,7,5,2007,0.0,4,3,4,3,1,1,0.0,1,0.0,689.0,5,1,5,703,689,0,0.0,0.0,2,0,2,1,4,7,0,0,2007.0,1,2.0,3,3,3,0,102,0,0,0,0,0,0,2,146000,1,3,270.0,4,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2037,903457040,60.0,10320,4,3,6,5,1915,0.0,3,3,3,2,1,2,375.0,1,0.0,763.0,4,1,5,1138,1042,0,0.0,0.0,1,1,3,1,3,7,1,4,2006.0,1,2.0,3,3,1,0,0,170,0,0,0,0,0,5,161000,92,4,360.0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
113,534152050,80.0,10603,3,3,6,7,1977,28.0,3,3,3,3,2,5,1200.0,1,0.0,410.0,4,1,5,1610,0,0,1.0,0.0,2,0,3,1,4,7,2,3,1977.0,2,2.0,3,3,3,168,68,0,0,0,0,0,0,2,205000,33,3,240.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1572,916226030,42.0,4084,3,3,7,6,1986,340.0,4,3,4,3,3,6,893.0,1,0.0,384.0,4,1,5,1501,0,0,1.0,0.0,2,0,2,1,4,7,1,3,1986.0,3,2.0,3,3,3,240,0,0,0,0,0,0,0,7,241500,22,4,256.0,4,1,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2052,905101200,61.0,7943,4,3,4,5,1961,192.0,3,2,3,3,2,3,903.0,1,0.0,126.0,4,1,5,1029,0,0,1.0,0.0,1,0,3,1,3,7,0,0,1961.0,1,1.0,3,3,3,64,0,39,0,0,0,0,0,4,118500,46,2,261.0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2702,904101040,92.0,6930,3,3,5,4,1958,120.0,3,3,3,3,3,4,300.0,3,294.0,468.0,5,1,3,1352,0,0,0.0,1.0,1,0,3,1,4,5,0,0,1958.0,1,1.0,3,3,3,168,0,294,0,0,0,0,0,7,130000,48,3,288.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1981,902128160,60.0,7200,4,3,5,8,1940,279.0,3,3,3,3,1,1,0.0,1,0.0,808.0,5,1,5,1072,0,0,0.0,0.0,1,0,2,1,3,7,2,4,1940.0,1,2.0,3,3,3,0,0,0,0,0,0,0,0,5,130000,67,3,189.5,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2335,527214060,82.0,16052,3,3,10,5,2006,734.0,5,3,5,3,1,6,1206.0,1,0.0,644.0,5,1,5,1850,848,0,1.0,0.0,2,1,4,1,5,7,1,4,2006.0,2,3.0,3,3,3,250,0,0,0,0,0,0,0,7,535000,0,7,245.33333333333334,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
563,532378180,65.0,7150,4,3,5,6,1962,60.0,3,3,3,3,1,2,140.0,4,590.0,182.0,4,1,5,912,0,0,0.0,1.0,1,0,3,1,3,7,0,0,1962.0,1,1.0,3,3,3,0,0,0,0,0,0,0,0,10,123000,47,3,252.0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1502,908201110,65.0,6012,4,3,4,5,1955,0.0,3,2,0,0,0,0,0.0,0,0.0,0.0,3,0,5,1152,0,0,0.0,0.0,2,0,2,2,3,7,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,6,82000,53,4,0.0,1,1,0,0,1,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1310,902300260,53.0,5350,4,3,7,8,1920,0.0,3,3,3,3,1,4,116.0,1,0.0,508.0,5,1,5,730,720,0,0.0,0.0,1,0,3,1,3,7,0,0,1935.0,1,1.0,3,3,3,0,192,0,0,0,0,3,0,3,132000,88,4,288.0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2598,535376100,60.0,5400,4,1,5,6,1921,0.0,3,3,3,3,1,1,0.0,1,0.0,1073.0,5,1,5,1073,0,0,0.0,0.0,1,0,2,1,3,7,0,0,1968.0,1,1.0,3,3,3,0,0,112,0,0,0,0,0,12,108480,85,2,326.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2715,905107220,70.0,9535,3,3,5,5,1967,450.0,3,3,3,3,1,4,194.0,2,982.0,0.0,3,1,5,1458,0,0,1.0,0.0,1,1,3,1,3,7,1,3,1967.0,1,2.0,3,3,3,284,0,0,0,0,0,3,0,7,165000,39,4,256.0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1810,531376060,65.0,7441,3,3,7,5,2006,170.0,4,3,4,3,1,1,0.0,1,0.0,1461.0,5,1,5,1486,0,0,0.0,0.0,2,0,3,1,4,7,0,0,2006.0,2,2.0,3,3,3,0,32,0,0,0,0,0,0,6,181000,1,4,283.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
778,905200260,88.0,15400,4,3,5,5,1961,0.0,3,3,3,4,1,1,0.0,1,0.0,552.0,3,1,5,904,611,259,0.0,0.0,2,0,4,1,3,7,1,3,1961.0,1,1.0,3,3,3,290,40,0,0,0,0,0,0,7,165000,48,4,384.0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
339,924100050,68.0,10544,3,2,5,5,1969,0.0,3,3,3,3,3,4,476.0,1,0.0,388.0,3,1,5,864,615,0,0.0,0.0,2,0,5,1,3,7,0,0,1969.0,3,1.0,3,3,3,287,0,280,0,0,0,0,0,4,161000,41,3,275.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2460,528445010,85.0,10936,4,3,8,5,2006,60.0,4,3,4,3,1,1,0.0,1,0.0,1504.0,5,1,5,1504,0,0,0.0,0.0,2,0,3,1,4,7,0,0,2006.0,3,2.0,3,3,3,144,0,0,0,0,0,0,0,9,199000,0,4,255.0,4,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
320,916455170,80.0,11316,4,3,7,5,2002,44.0,4,3,4,3,1,6,624.0,1,0.0,193.0,5,1,5,824,1070,0,1.0,0.0,2,1,4,1,4,7,1,4,2002.0,3,2.0,3,3,3,0,40,0,0,0,0,0,0,2,214900,8,4,255.0,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2461,528456200,72.0,8640,4,3,8,5,2006,0.0,4,3,4,3,1,6,24.0,1,0.0,1254.0,5,1,5,1278,0,0,0.0,0.0,2,0,2,1,4,7,0,0,2006.0,2,2.0,3,3,3,0,60,0,0,0,0,0,0,10,198600,0,3,292.0,4,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2449,528348010,93.0,12090,4,3,8,5,1998,650.0,4,3,4,3,1,1,0.0,1,0.0,1141.0,4,1,5,1165,1098,0,0.0,0.0,2,1,4,1,4,7,1,3,1998.0,3,2.0,3,3,3,144,123,0,0,0,0,0,0,7,258000,8,6,210.0,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
817,906230020,67.0,7939,4,3,7,5,2000,23.0,3,3,5,3,1,6,820.0,1,0.0,348.0,5,1,5,1168,1619,0,2.0,0.0,4,2,6,2,3,7,2,3,2000.0,3,4.0,3,3,3,312,0,0,0,0,0,0,0,10,269500,9,2,205.0,3,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1096,528290090,63.0,7750,4,3,7,5,2002,0.0,4,3,4,3,1,1,0.0,1,0.0,707.0,5,1,5,707,707,0,0.0,0.0,2,1,3,1,4,7,1,4,2002.0,3,2.0,3,3,3,100,35,0,0,0,0,0,0,4,176000,6,3,201.5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1893,534403040,85.0,9350,4,3,6,7,1964,108.0,3,3,4,3,4,2,270.0,5,580.0,452.0,5,1,5,1302,0,0,0.0,1.0,2,0,3,1,4,6,0,0,1964.0,2,1.0,3,3,3,333,0,0,0,0,0,3,0,10,158000,43,4,309.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
479,528240060,63.0,7750,4,3,8,5,2002,0.0,4,3,4,3,1,6,353.0,1,0.0,55.0,5,1,5,779,640,0,1.0,0.0,2,1,3,1,4,7,1,3,2002.0,3,2.0,3,3,3,120,0,0,0,0,0,0,0,3,184100,7,4,263.5,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1657,527357020,128.0,13001,3,3,6,5,1971,176.0,3,3,3,3,2,5,492.0,4,121.0,1012.0,3,1,5,1220,0,0,0.0,1.0,2,0,2,1,3,7,1,3,1971.0,1,2.0,3,3,3,0,0,249,0,0,0,0,0,9,170000,36,4,472.0,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
937,909452050,64.0,13607,3,3,6,6,1986,242.0,3,4,3,3,1,5,454.0,1,0.0,118.0,4,1,5,1182,800,0,1.0,0.0,2,1,3,1,3,7,1,3,1986.0,3,2.0,3,3,3,400,112,0,0,0,0,0,1500,4,208000,23,3,250.5,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
879,907290210,70.0,4435,4,3,6,5,2003,170.0,4,3,4,3,3,6,685.0,1,0.0,163.0,5,1,5,848,0,0,1.0,0.0,1,0,1,1,4,7,0,0,2003.0,3,2.0,3,3,3,140,0,0,0,0,0,0,0,5,140000,6,3,210.0,3,1,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
945,911370500,44.0,3843,3,2,8,5,2007,174.0,5,3,5,3,4,6,1476.0,1,0.0,120.0,5,1,5,1648,0,0,1.0,1.0,2,0,2,1,5,7,1,4,2007.0,3,2.0,3,3,3,162,53,0,153,0,0,0,0,6,230000,2,3,241.0,3,1,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1010,527183060,65.0,5950,3,2,8,5,1989,0.0,4,3,4,3,4,6,319.0,1,0.0,1018.0,4,1,5,1337,0,0,1.0,0.0,2,0,2,1,4,7,1,3,1989.0,2,2.0,3,3,3,0,73,154,0,0,0,0,0,4,188500,19,3,231.0,4,1,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2861,909276070,80.0,12400,4,2,5,6,1940,0.0,3,3,4,3,2,4,602.0,1,0.0,299.0,3,1,5,1125,592,0,0.0,0.0,1,1,2,1,3,7,1,4,1940.0,1,1.0,3,3,3,0,0,0,0,113,0,0,0,2,194000,66,5,410.0,3,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1245,535180120,75.0,10425,4,3,5,5,1956,0.0,3,3,3,3,1,3,774.0,1,0.0,330.0,4,1,5,1104,0,0,1.0,0.0,1,0,3,1,3,7,0,0,1956.0,2,1.0,3,3,3,0,0,0,0,0,0,0,0,4,133000,52,2,384.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
854,907201220,70.0,16269,3,3,5,5,1978,76.0,3,3,4,3,3,6,625.0,1,0.0,282.0,3,1,5,907,0,0,0.0,0.0,1,0,3,1,3,7,0,0,1978.0,1,1.0,3,3,3,72,0,0,0,0,0,3,0,7,140000,31,2,343.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1437,907181120,68.0,8998,3,3,7,5,2000,120.0,4,3,4,3,2,6,527.0,1,0.0,255.0,5,1,5,782,870,0,0.0,0.0,2,1,3,1,4,7,0,0,2000.0,2,2.0,3,3,3,0,70,0,0,0,0,0,0,6,207500,8,3,266.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
586,534128190,80.0,10400,4,3,6,7,1967,256.0,3,3,3,3,1,1,0.0,1,0.0,932.0,4,1,5,1271,1369,0,0.0,0.0,2,1,5,1,4,7,1,3,1967.0,2,2.0,3,3,3,0,120,0,0,168,0,0,0,5,256900,42,3,257.5,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1947,535375130,60.0,10134,4,3,5,6,1940,0.0,3,3,3,3,1,1,0.0,1,0.0,735.0,4,1,4,735,299,0,0.0,0.0,1,0,2,1,3,7,0,0,1940.0,1,1.0,3,3,3,0,39,0,0,0,0,0,0,7,109000,67,3,240.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
815,906226140,64.0,7007,4,3,5,5,1979,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,3,1,5,1513,0,0,0.0,0.0,2,0,4,2,3,7,0,0,1979.0,1,2.0,3,3,3,0,0,0,0,0,0,0,0,6,113722,30,4,200.0,3,1,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
831,906392110,78.0,11645,4,3,8,5,2005,76.0,4,3,5,3,4,6,24.0,1,0.0,1474.0,5,1,5,1498,0,0,0.0,0.0,2,0,3,1,4,7,1,4,2005.0,3,3.0,3,3,3,144,98,0,0,0,0,0,0,3,237000,4,4,281.3333333333333,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1919,535151110,60.0,8250,4,3,5,7,1963,0.0,3,3,3,3,1,5,288.0,1,0.0,765.0,4,1,5,1053,0,0,1.0,0.0,1,0,3,1,4,7,0,0,1994.0,2,2.0,3,3,3,240,0,0,0,109,0,0,0,7,142100,44,3,346.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2306,526302030,72.0,11027,3,3,6,5,1954,28.0,3,3,3,3,1,4,468.0,3,539.0,171.0,4,1,5,1293,0,0,1.0,0.0,2,0,2,1,3,7,0,0,1954.0,2,2.0,3,3,3,280,0,0,0,0,0,0,0,5,149900,52,3,226.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
430,528108130,95.0,12350,4,3,9,5,2008,450.0,5,3,5,3,3,6,1232.0,1,0.0,788.0,5,1,5,2020,0,0,1.0,0.0,2,0,3,1,5,7,1,4,2008.0,2,3.0,3,3,3,192,98,0,0,0,0,0,0,5,404000,1,4,298.6666666666667,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2618,535425080,72.0,18275,3,3,7,8,1962,0.0,3,3,3,3,4,5,636.0,1,0.0,802.0,3,1,5,1900,548,0,1.0,0.0,3,0,3,1,3,7,2,4,1962.0,2,2.0,3,3,3,520,102,0,0,0,0,0,0,9,277500,44,6,220.5,2,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
245,906201030,77.0,9206,4,3,6,5,1985,336.0,4,3,4,3,1,1,0.0,1,0.0,741.0,3,1,5,977,755,0,0.0,0.0,2,1,3,1,4,7,1,3,1985.0,3,2.0,3,3,3,192,46,0,0,0,0,0,0,6,178000,25,4,238.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
462,528186180,48.0,6240,4,3,8,5,2006,176.0,4,3,4,3,1,6,863.0,1,0.0,461.0,5,1,5,1324,0,0,1.0,0.0,2,0,2,1,4,7,1,4,2006.0,3,2.0,3,3,3,192,38,0,0,0,0,0,0,12,254000,3,4,275.0,4,1,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
182,902207130,68.0,9656,4,3,2,2,1923,0.0,3,2,2,2,1,1,0.0,1,0.0,678.0,3,0,5,832,0,0,0.0,0.0,1,0,2,1,3,7,1,4,1928.0,1,2.0,2,2,1,0,0,0,0,0,0,0,0,6,12789,87,3,390.0,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1625,527162090,63.0,7875,4,3,7,5,1995,38.0,3,3,4,4,1,1,0.0,1,0.0,1237.0,4,1,5,1253,0,0,0.0,0.0,2,0,3,1,3,7,1,3,1995.0,3,2.0,3,3,3,220,21,0,0,0,0,0,0,6,176000,12,3,201.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2381,528106010,111.0,16259,4,3,9,5,2006,370.0,3,3,5,4,3,1,0.0,1,0.0,1249.0,5,1,5,1249,1347,0,0.0,0.0,3,1,4,1,4,7,0,0,2006.0,2,3.0,3,3,3,240,154,0,0,0,0,0,0,9,342643,0,5,280.0,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1827,532378240,70.0,6173,3,3,5,6,1967,75.0,3,3,3,3,1,6,599.0,1,0.0,277.0,3,1,5,902,0,0,0.0,0.0,1,0,3,1,3,7,0,0,1967.0,1,1.0,3,3,3,0,0,0,0,0,0,3,0,8,125500,40,3,288.0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
